,PlateRead,Concentration,Compound,Time,Fluorescence
2977,32,Control,Compound A,47.745,3486.566
2978,32,Control,Compound A,47.7002,3723.59
2979,32,Control,Compound A,47.7106,3175.633
2980,32,Control,Compound B,47.6236,3097.764
2981,32,Control,Compound B,47.611,3185.982
2982,32,Control,Compound B,47.666,3297.554
2983,32,Control,Compound B,47.6494,3972.247
2984,32,Control,Compound C,47.6286,4364.665
2985,32,Control,Compound C,47.611,4005.126
2986,32,Control,Compound C,47.6034,4136.044
2987,32,Control,Compound C,47.7008,4445.912
2988,32,10^-12,Compound A,47.9138,3187.706
2989,32,10^-12,Compound A,47.9064,3643.472
2990,32,10^-12,Compound A,47.86,3757.329
2991,32,10^-12,Compound A,47.8636,3222.963
2992,32,10^-12,Compound B,47.777,2975.331
2993,32,10^-12,Compound B,47.821,3343.324
2994,32,10^-12,Compound B,47.8172,3255.338
2995,32,10^-12,Compound B,47.8094,4019.527
2996,32,10^-12,Compound C,47.839,4289.817
2997,32,10^-12,Compound C,47.853,5192.31
2998,32,10^-12,Compound C,47.7742,4609.54
2999,32,10^-12,Compound C,47.9408,4449.546
3000,32,10^-11,Compound A,48.0642,2891.881
3001,32,10^-11,Compound A,48.0672,2980.046
3002,32,10^-11,Compound A,48.1006,3250.317
3003,32,10^-11,Compound A,48.0722,3297.564
3004,32,10^-11,Compound B,47.9356,3460.507
3005,32,10^-11,Compound B,47.9716,3438.328
3006,32,10^-11,Compound B,47.978,3500.571
3007,32,10^-11,Compound B,47.9604,3931.799
3008,32,10^-11,Compound C,47.989,4363.782
3009,32,10^-11,Compound C,48.0114,4752.302
3010,32,10^-11,Compound C,47.9226,4274.167
3011,32,10^-11,Compound C,48.0908,4274.864
3012,32,10^-10,Compound A,48.2242,2728.041
3013,32,10^-10,Compound A,48.2158,2865.538
3014,32,10^-10,Compound A,48.2604,3217.064
3015,32,10^-10,Compound A,48.232,3768.312
3016,32,10^-10,Compound B,48.0954,3239.563
3017,32,10^-10,Compound B,48.1334,3649.527
3018,32,10^-10,Compound B,48.2168,4277.007
3019,32,10^-10,Compound B,48.18,4137.658
3020,32,10^-10,Compound C,48.1394,4756.438
3021,32,10^-10,Compound C,48.1714,4758.113
3022,32,10^-10,Compound C,48.083,4724.988
3023,32,10^-10,Compound C,48.2512,4348.262
3024,32,10^-09,Compound A,48.3752,2962.18
3025,32,10^-09,Compound A,48.376,3149.583
3026,32,10^-09,Compound A,48.4106,3311.898
3027,32,10^-09,Compound A,48.3834,3037.529
3028,32,10^-09,Compound B,48.2458,3488.132
3029,32,10^-09,Compound B,48.2914,3621.778
3030,32,10^-09,Compound B,48.377,4177.072
3031,32,10^-09,Compound B,48.34,4184.667
3032,32,10^-09,Compound C,48.299,4524.579
3033,32,10^-09,Compound C,48.3214,5015.171
3034,32,10^-09,Compound C,48.233,5087.923
3035,32,10^-09,Compound C,48.4008,4798.421
3036,32,10^-08,Compound A,48.5246,3118.65
3037,32,10^-08,Compound A,48.5358,3876.069
3038,32,10^-08,Compound A,48.561,5236.229
3039,32,10^-08,Compound A,48.5428,5853.866
3040,32,10^-08,Compound B,48.4058,4700.74
3041,32,10^-08,Compound B,48.4418,4554.108
3042,32,10^-08,Compound B,48.5276,5370.636
3043,32,10^-08,Compound B,48.4904,5128.505
3044,32,10^-08,Compound C,48.4494,5441.147
3045,32,10^-08,Compound C,48.4738,5302.663
3046,32,10^-08,Compound C,48.385,5643.634
3047,32,10^-08,Compound C,48.5528,5203.388
3048,32,10^-07,Compound A,48.6846,4327.311
3049,32,10^-07,Compound A,48.7182,4412.608
3050,32,10^-07,Compound A,48.721,5224.094
3051,32,10^-07,Compound A,48.7026,4792.69
3052,32,10^-07,Compound B,48.5858,9697.249
3053,32,10^-07,Compound B,48.602,10581.772
3054,32,10^-07,Compound B,48.6772,10496.587
3055,32,10^-07,Compound B,48.6514,11056.729
3056,32,10^-07,Compound C,48.5998,8839.154
3057,32,10^-07,Compound C,48.6318,9219.52
3058,32,10^-07,Compound C,48.593,9194.404
3059,32,10^-07,Compound C,48.7116,11032.641
3060,32,10^-06,Compound A,48.9058,6337.132
3061,32,10^-06,Compound A,48.8764,7501.306
3062,32,10^-06,Compound A,48.871,8432.773
3063,32,10^-06,Compound A,48.853,9312.676
3064,32,10^-06,Compound B,48.7362,10653.105
3065,32,10^-06,Compound B,48.8146,10456.95
3066,32,10^-06,Compound B,48.8374,11458.481
3067,32,10^-06,Compound B,48.8104,11098.505
3068,32,10^-06,Compound C,48.8326,11187.374
3069,32,10^-06,Compound C,48.8526,12424.373
3070,32,10^-06,Compound C,48.7434,13218.372
3071,32,10^-06,Compound C,48.9328,13341.116
3072,33,Control,Compound A,49.2168,3423.226
3073,33,Control,Compound A,49.1768,3564.076
3074,33,Control,Compound A,49.2214,3743.149
3075,33,Control,Compound A,49.232,3138.241
3076,33,Control,Compound B,49.1176,3074.686
3077,33,Control,Compound B,49.1324,3144.315
3078,33,Control,Compound B,49.208,3254.379
3079,33,Control,Compound B,49.2408,3909.76
3080,33,Control,Compound C,49.1502,4325.663
3081,33,Control,Compound C,49.143,3931.977
3082,33,Control,Compound C,49.1338,4115.418
3083,33,Control,Compound C,49.2228,4394.642
3084,33,10^-12,Compound A,49.3652,3190.164
3085,33,10^-12,Compound A,49.3378,3553.698
3086,33,10^-12,Compound A,49.3716,3769.824
3087,33,10^-12,Compound A,49.3852,3260.639
3088,33,10^-12,Compound B,49.2886,3036.108
3089,33,10^-12,Compound B,49.2824,3347.698
3090,33,10^-12,Compound B,49.3694,3257.682
3091,33,10^-12,Compound B,49.4098,3967.363
3092,33,10^-12,Compound C,49.3002,4317.342
3093,33,10^-12,Compound C,49.3146,5046.075
3094,33,10^-12,Compound C,49.2842,4625.364
3095,33,10^-12,Compound C,49.394,4453.499
3096,33,10^-11,Compound A,49.5158,2841.848
3097,33,10^-11,Compound A,49.5086,2983.824
3098,33,10^-11,Compound A,49.5226,3257.898
3099,33,10^-11,Compound A,49.5436,3271.447
3100,33,10^-11,Compound B,49.4466,3493.262
3101,33,10^-11,Compound B,49.4338,3417.416
3102,33,10^-11,Compound B,49.5178,3468.566
3103,33,10^-11,Compound B,49.5632,3893.942
3104,33,10^-11,Compound C,49.451,4298.766
3105,33,10^-11,Compound C,49.473,4651.091
3106,33,10^-11,Compound C,49.4442,4229.52
3107,33,10^-11,Compound C,49.5524,4187.345
3108,33,10^-10,Compound A,49.6756,2734.24
3109,33,10^-10,Compound A,49.6572,2847.704
3110,33,10^-10,Compound A,49.6736,3186.144
3111,33,10^-10,Compound A,49.6936,3789.283
3112,33,10^-10,Compound B,49.6472,3207.38
3113,33,10^-10,Compound B,49.5946,3696.729
3114,33,10^-10,Compound B,49.6684,4250.399
3115,33,10^-10,Compound B,49.7214,4057.207
3116,33,10^-10,Compound C,49.611,4747.926
3117,33,10^-10,Compound C,49.6326,4821.092
3118,33,10^-10,Compound C,49.6546,4763.855
3119,33,10^-10,Compound C,49.712,4411.062
3120,33,10^-09,Compound A,49.8278,2964.669
3121,33,10^-09,Compound A,49.8474,3080.912
3122,33,10^-09,Compound A,49.822,3309.376
3123,33,10^-09,Compound A,49.844,2989.164
3124,33,10^-09,Compound B,49.8082,3432.066
3125,33,10^-09,Compound B,49.743,3663.321
3126,33,10^-09,Compound B,49.8282,4109.804
3127,33,10^-09,Compound B,49.8714,4205.068
3128,33,10^-09,Compound C,49.7622,4511.928
3129,33,10^-09,Compound C,49.783,4974.834
3130,33,10^-09,Compound C,49.8058,5210.61
3131,33,10^-09,Compound C,49.8624,4919.357
3132,33,10^-08,Compound A,50.0362,3129.321
3133,33,10^-08,Compound A,49.9974,3920.829
3134,33,10^-08,Compound A,49.9724,5377.542
3135,33,10^-08,Compound A,50.0058,6018.148
3136,33,10^-08,Compound B,49.9672,4818.282
3137,33,10^-08,Compound B,49.9434,4720.481
3138,33,10^-08,Compound B,49.9802,5405.422
3139,33,10^-08,Compound B,50.0218,5227.97
3140,33,10^-08,Compound C,49.9614,5472.784
3141,33,10^-08,Compound C,49.9834,5433.708
3142,33,10^-08,Compound C,49.965,5819.568
3143,33,10^-08,Compound C,50.0628,5335.745
3144,33,10^-07,Compound A,50.196,4389.772
3145,33,10^-07,Compound A,50.1478,4486.726
3146,33,10^-07,Compound A,50.1666,5395.122
3147,33,10^-07,Compound A,50.204,4980.089
3148,33,10^-07,Compound B,50.1178,9715.726
3149,33,10^-07,Compound B,50.1034,10642.964
3150,33,10^-07,Compound B,50.1388,10314.063
3151,33,10^-07,Compound B,50.2368,10992.328
3152,33,10^-07,Compound C,50.1214,9003.61
3153,33,10^-07,Compound C,50.1334,9388.334
3154,33,10^-07,Compound C,50.1146,9379.276
3155,33,10^-07,Compound C,50.2228,11333.046
3156,33,10^-06,Compound A,50.3464,6246.414
3157,33,10^-06,Compound A,50.3078,7433.539
3158,33,10^-06,Compound A,50.3228,8434.022
3159,33,10^-06,Compound A,50.3544,9438.629
3160,33,10^-06,Compound B,50.2778,10600.668
3161,33,10^-06,Compound B,50.2534,10573.341
3162,33,10^-06,Compound B,50.3386,11365.101
3163,33,10^-06,Compound B,50.3922,11115.263
3164,33,10^-06,Compound C,50.271,11065.634
3165,33,10^-06,Compound C,50.2838,12346.291
3166,33,10^-06,Compound C,50.265,13353.408
3167,33,10^-06,Compound C,50.3732,13322.411
3168,34,Control,Compound A,50.7366,3333.992
3169,34,Control,Compound A,50.6982,3545.189
3170,34,Control,Compound A,50.733,3656.691
3171,34,Control,Compound A,50.7448,3143.217
3172,34,Control,Compound B,50.7372,3058.765
3173,34,Control,Compound B,50.6438,3113.891
3174,34,Control,Compound B,50.7192,3223.292
3175,34,Control,Compound B,50.6822,3893.683
3176,34,Control,Compound C,50.6718,4350.919
3177,34,Control,Compound C,50.6446,3925.67
3178,34,Control,Compound C,50.7154,4098.815
3179,34,Control,Compound C,50.744,4328.152
3180,34,10^-12,Compound A,50.887,3155.16
3181,34,10^-12,Compound A,50.9282,3527.403
3182,34,10^-12,Compound A,50.8834,3784.956
3183,34,10^-12,Compound A,50.905,3224.622
3184,34,10^-12,Compound B,50.8998,3083.811
3185,34,10^-12,Compound B,50.7942,3331.78
3186,34,10^-12,Compound B,50.8692,3256.779
3187,34,10^-12,Compound B,50.8514,3963.721
3188,34,10^-12,Compound C,50.8222,4317.587
3189,34,10^-12,Compound C,50.8158,5033.748
3190,34,10^-12,Compound C,50.8758,4526.691
3191,34,10^-12,Compound C,50.9152,4415.354
3192,34,10^-11,Compound A,51.107,2870.784
3193,34,10^-11,Compound A,51.0786,2965.168
3194,34,10^-11,Compound A,51.0622,3227.352
3195,34,10^-11,Compound A,51.0648,3236.859
3196,34,10^-11,Compound B,51.0486,3411.1
3197,34,10^-11,Compound B,51.036,3443.885
3198,34,10^-11,Compound B,51.0196,3459.225
3199,34,10^-11,Compound B,51.0046,3930.743
3200,34,10^-11,Compound C,51.0322,4365.179
3201,34,10^-11,Compound C,51.0442,4706.015
3202,34,10^-11,Compound C,51.0354,4301.77
3203,34,10^-11,Compound C,51.1336,4201.435
3204,34,10^-10,Compound A,51.2584,2705.463
3205,34,10^-10,Compound A,51.2388,2871.993
3206,34,10^-10,Compound A,51.2938,3248.432
3207,34,10^-10,Compound A,51.2754,3793.313
3208,34,10^-10,Compound B,51.2086,3244.366
3209,34,10^-10,Compound B,51.1844,3627.719
3210,34,10^-10,Compound B,51.1798,4217.072
3211,34,10^-10,Compound B,51.1628,4066.926
3212,34,10^-10,Compound C,51.183,4705.261
3213,34,10^-10,Compound C,51.195,4775.117
3214,34,10^-10,Compound C,51.187,4799.108
3215,34,10^-10,Compound C,51.284,4467.881
3216,34,10^-09,Compound A,51.4176,2942.513
3217,34,10^-09,Compound A,51.3886,3046.998
3218,34,10^-09,Compound A,51.454,3256.585
3219,34,10^-09,Compound A,51.436,3010.824
3220,34,10^-09,Compound B,51.3694,3475.118
3221,34,10^-09,Compound B,51.3348,3620.302
3222,34,10^-09,Compound B,51.4096,4173.221
3223,34,10^-09,Compound B,51.3632,4150.743
3224,34,10^-09,Compound C,51.3326,4547.958
3225,34,10^-09,Compound C,51.3558,5050.684
3226,34,10^-09,Compound C,51.3462,5226.566
3227,34,10^-09,Compound C,51.4352,4990.832
3228,34,10^-08,Compound A,51.5774,3129.14
3229,34,10^-08,Compound A,51.5404,3940.64
3230,34,10^-08,Compound A,51.6138,5469.282
3231,34,10^-08,Compound A,51.5854,6174.054
3232,34,10^-08,Compound B,51.5192,4928.524
3233,34,10^-08,Compound B,51.4946,4815.856
3234,34,10^-08,Compound B,51.5602,5516.583
3235,34,10^-08,Compound B,51.5242,5270.452
3236,34,10^-08,Compound C,51.4926,5497.424
3237,34,10^-08,Compound C,51.5046,5409.981
3238,34,10^-08,Compound C,51.5062,5917.747
3239,34,10^-08,Compound C,51.5944,5551.53
3240,34,10^-07,Compound A,51.7278,4475.753
3241,34,10^-07,Compound A,51.6992,4607.666
3242,34,10^-07,Compound A,51.7656,5456.363
