##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	79	120	1.52				1	525	1	12	96	485	Automatic	515			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		4638.571	5062.478	6135.36	5831.733	9431.593	10347.613	9813.121	10641.746	9485.46	9960.913	10323.346	12770.169		
		67.8202	63.9914	64.1364	64.118	63.9812	63.9382	64.1222	63.9876	63.975	63.9674	63.939	64.0368		
		6137.881	7289.333	8184.001	9366.149	10248.099	9953.693	10957.073	10940.648	11075.391	12421.632	13721.808	14816.278		
		
	37.00	68.1706	64.3918	64.4186	64.3986	64.3318	64.3278	64.4136	64.3662	64.3454	64.3578	64.3194	64.4272		
		3241.008	3481.221	3565.235	3099.4	2993.455	2989.858	3107.493	3731.679	4082.277	3642.938	3855.168	4026.359		
		68.3304	64.5418	64.5768	64.5772	64.5618	64.488	64.5848	64.5264	64.5058	64.5178	64.549	64.5872		
		3097.817	3494.59	3700.781	3115.652	2969.169	3253.878	3185.576	3907.796	4269.538	4911.52	4547.357	4367.844		
		68.4806	64.7624	64.727	64.7306	64.7122	64.6488	64.7434	64.705	64.6662	64.6678	64.6994	64.7664		
		2839.722	2879.327	3120.75	3207.961	3407.444	3358.659	3467.773	3760.685	4289.027	4604.828	4585.851	4487.618		
		68.722	64.9222	64.8774	64.889	64.8722	64.8582	64.8932	64.8584	64.8962	64.8782	64.8598	64.9576		
		2730.12	2850.89	3218.5	3685.896	3151.907	3626.049	4136.864	3931.32	4862.584	4960.251	5223.265	4861.916		
		68.881	65.0726	65.1074	65.0888	65.0222	65.0182	65.0436	65.017	65.0558	65.039	65.0194	65.1176		
		2939.161	3012.335	3365.923	3069.651	3602.18	3606.745	4181.868	4078.866	4754.095	5443.65	5776.728	6058.564		
		69.0316	65.2328	65.2574	65.241	65.1728	65.1684	65.2636	65.2268	65.2062	65.1886	65.1698	65.268		
		3369.17	4092.804	5959.877	6883.466	5676.108	5480.676	6079.29	5727.073	5997.079	5767.4	6788.267	6774.744		
		69.1916	65.3936	65.4078	65.3994	65.3338	65.3196	65.4138	65.378	65.3574	65.349	65.3302	65.4192		
		4677.83	5145.038	6186.899	5849.537	9385.811	10188.752	9757.766	10425.669	9478.24	9958.909	10242.107	12923.077		
		69.3514	65.5432	65.5678	65.5494	65.5526	65.4786	65.564	65.5372	65.5166	65.5086	65.543	65.5784		
		6079.73	7346.417	8155.488	9331.284	10273.848	10001.64	11021.194	10827.535	10816.327	12273.745	13731.286	14998.459		
		
	37.00	69.708	65.9032	65.9484	65.9486	65.863	65.9194	65.9162	65.8978	65.895	65.9294	65.8306	66.0288		
		3184.683	3443.206	3580.938	3094.569	2996.083	2993.982	3124.075	3758.215	4109.72	3639.843	3835.724	3954.157		
		69.862	66.0536	66.1684	66.1602	66.0144	66.0702	66.0746	66.0576	66.0578	66.0794	65.9814	66.1796		
		3116.338	3528.308	3705.401	3125.885	3020.196	3196.287	3168.268	3920.102	4295.999	4746.728	4549.691	4421.082		
		70.0124	66.2144	66.3188	66.3204	66.1754	66.2414	66.259	66.3198	66.2294	66.2294	66.153	66.3504		
		2802.7	2942.338	3107.454	3185.328	3343.176	3363.715	3428.54	3828.443	4357.894	4627.419	4620.325	4601.001		
		70.1734	66.3858	66.4804	66.4802	66.3236	66.3998	66.415	66.478	66.3878	66.3902	66.3114	66.4992		
		2744.285	2843.505	3184.78	3706.622	3272.922	3613.922	4161.463	3920.826	4840.308	4934.065	5228.178	4945.816		
		70.3224	66.5442	66.6288	66.6316	66.474	66.5498	66.576	66.6282	66.5478	66.5398	66.461	66.6492		
		2956.254	3025.28	3354.35	3051.315	3664.801	3556.081	4158.828	4018.833	4881.005	5527.221	5795.68	6244.917		
		70.4728	66.704	66.7792	66.7908	66.684	66.7002	66.735	66.7788	66.6982	66.6902	66.6826	66.7996		
		3477.669	4102.584	5983.213	6904.042	5729.307	5547.243	6035.989	5798.69	6068.64	5762.277	6782.136	6825.735		
		70.633	66.8942	66.9392	66.9508	66.834	66.9164	66.8854	66.9404	66.8582	66.9238	66.8418	67.0064		
		4670.658	5138.857	6259.552	5947.42	9342.569	10211.031	9796.363	10543.991	9515.146	9971.541	10286.142	13126.344		
		70.8338	67.0546	67.1608	67.15	66.9844	67.0702	67.0458	67.0886	67.0278	67.0806	66.9914	67.16		
		6078.217	7291.796	8071.001	9298.342	10270.21	10005.419	10834.951	10866.454	10790.534	12303.708	13860.824	15014.775		
		
	37.00	71.2134	67.425	67.4696	67.433	67.3748	67.3706	67.4378	67.419	67.3886	67.3906	67.3626	67.47		
		3245.187	3479.769	3573.231	3105.806	3007.449	2998.106	3113.892	3680.753	3997.967	3665.53	3819.112	3957.814		
		71.3638	67.5852	67.62	67.5816	67.5538	67.5208	67.5958	67.57	67.5394	67.541	67.5342	67.6212		
		3102.401	3514.777	3691.248	3098.916	2990.964	3226.411	3255.8	3815.711	4257.048	4857.081	4583.107	4363.183		
		71.5238	67.7358	67.7802	67.7418	67.755	67.6714	67.746	67.7414	67.7102	67.7014	67.7426	67.7924		
		2833.128	2902.833	3085.41	3195.515	3398.92	3405.021	3432.739	3762.997	4246.614	4694.994	4693.514	4527.905		
		71.6938	67.9656	67.9402	67.8916	67.9054	67.831	67.8964	67.8994	67.859	67.8614	67.8926	67.9504		
		2741.947	2852.43	3193.346	3704.319	3197.934	3623.195	4053.773	3937.013	4884.418	4947.713	5315.223	5008.346		
		71.9042	68.1254	68.0906	68.0422	68.0656	68.0414	68.058	68.0496	68.0894	68.0614	68.0434	68.1408		
		2974.74	3014.75	3356.458	3054.848	3701.393	3661.347	4159.011	4051.826	4818.529	5528.963	5896.836	6196.498		
		72.0642	68.2756	68.2908	68.272	68.2162	68.2024	68.2066	68.2	68.2502	68.2214	68.2026	68.3012		
		3489.15	4084.213	5957.373	6970.863	5787.584	5622.117	6088.934	5725.935	6025.378	5797.279	6883.273	6942.653		
		72.2144	68.427	68.4406	68.4222	68.3658	68.3616	68.3948	68.45	68.4094	68.3718	68.353	68.4608		
		4667.149	5136.579	6221.208	6094.399	9368.014	10244.104	9633.293	10238.456	9468.178	9918.953	10330.922	13186.357		
		72.3656	68.586	68.592	68.5726	68.526	68.512	68.5568	68.6004	68.5598	68.5222	68.5034	68.6112		
		6026.189	7320.448	8179.342	9326.425	10120.519	9855.304	10855.151	10725.278	10810.18	12326.057	13751.104	14974.206		
		
	37.00	72.7248	68.963	68.9812	68.9648	68.8972	68.882	68.9672	68.9406	68.9102	68.9022	68.8746	68.9816		
		3236.24	3484.696	3578.474	3109.462	2971.288	2990.838	3134.995	3669.748	4060.615	3626.797	3811.636	3902.026		
		72.9028	69.1272	69.1316	69.1232	69.058	69.1344	69.1174	69.0918	69.1502	69.1226	69.0458	69.224		
		3087.044	3542.777	3675.221	3121.42	2910.351	3245.631	3177.792	3864.204	4237.521	4858.837	4575.931	4464.314		
		73.0652	69.2986	69.3524	69.3332	69.2064	69.2924	69.2678	69.2528	69.3102	69.2726	69.2038	69.382		
		2805.834	2911.233	3099.738	3202.545	3403.534	3354.462	3477.082	3743.477	4360.762	4638.698	4699.037	4657.437		
		73.2256	69.4572	69.5238	69.4836	69.3568	69.4428	69.4542	69.4434	69.4606	69.4242	69.3538	69.5324		
		2738.355	2851.575	3226.578	3709.093	3274.123	3623.487	4091.163	3917.367	4894.317	5017.01	5387.952	5100.419		
		73.3858	69.607	69.6822	69.6444	69.5168	69.6032	69.6078	69.6014	69.611	69.583	69.5042	69.6928		
		2954.926	3028.663	3359.068	3023.66	3683.293	3675.191	4216.217	4043.484	4878.219	5518.064	5917.589	6306.965		
		73.5456	69.7572	69.832	69.7936	69.6688	69.763	69.7582	69.7614	69.7726	69.733	69.6658	69.8532		
		3515.032	4169.654	6013.742	6982.744	5859.302	5665.725	6121.545	5728.237	6138.186	5778.366	6795.518	7040.758		
		73.6962	69.9192	69.9824	69.944	69.8874	69.9134	69.9182	69.9114	69.9206	69.8834	69.8746	70.0028		
		4750.893	5151.592	6293.113	6053.479	9380.577	10163.563	9581.68	10304.198	9404.213	10020.891	10320.02	13376.518		
		73.8562	70.0974	70.1444	70.1042	70.0472	70.1196	70.0684	70.0618	70.1382	70.1086	70.035	70.2188		
		6077.289	7251.719	8026.604	9209.861	10056.105	9846.066	10680.667	10705.349	10856.999	12269.717	13731.601	14961.214		
		
	37.00	74.2466	70.4678	70.503	70.4962	70.4276	70.404	70.5118	70.5018	70.4226	70.4238	70.405	70.5032		
		3141.577	3540.245	3520.82	3051.342	2985.615	2982.559	3141.438	3731.182	4016.942	3610.579	3777.196	3903.939		
		74.4066	70.6368	70.6628	70.6544	70.5778	70.5658	70.6692	70.6624	70.5934	70.5838	70.565	70.664		
		3085.969	3557.007	3670.57	3126.058	2994.825	3191.292	3212.314	3843.831	4277.904	4846.141	4530.47	4479.833		
		74.5568	70.79	70.8138	70.8048	70.7282	70.714	70.8292	70.8124	70.7518	70.7342	70.7154	70.8352		
		2822.388	2919.953	3064.514	3151.62	3395.649	3380.998	3485.134	3806.166	4337.698	4547.515	4737.17	4704.849		
		74.708	70.9482	70.9852	70.965	70.9482	70.8642	70.9812	70.9628	70.9022	70.8854	70.9458	70.984		
		2727.463	2805.268	3227.531	3680.1	3263.594	3585.961	4127.698	3944.27	4935.391	5014.655	5452.593	5157.331		
		74.867	71.1588	71.1434	71.125	71.0984	71.0244	71.1396	71.123	71.0622	71.0442	71.107	71.144		
		2962.28	2992.3	3357.707	3083.708	3696.951	3668.805	4214.158	4041.163	4823.1	5550.699	5943.15	6392.881		
		75.069	71.3198	71.2934	71.2754	71.2488	71.2452	71.2998	71.2736	71.2722	71.2342	71.2562	71.344		
		3541.773	4126.299	6028.45	7024.613	5885.406	5677.667	6163.732	5811.559	6108.403	5768.984	6855.587	7154.662		
		75.2276	71.4688	71.484	71.4956	71.4086	71.3948	71.4498	71.4232	71.4226	71.385	71.4162	71.4944		
		4733.115	5182.826	6255.119	6153.885	9284.905	10049.166	9467.832	10279.159	9431.361	10003.443	10331.413	13378.748		
		75.3884	71.6192	71.6438	71.6454	71.5588	71.5548	71.641	71.6332	71.583	71.5446	71.5762	71.6544		
		6006.024	7298.581	8054.456	9262.776	10025.837	9674.408	10556.111	10554.614	10701.073	12248.941	13759.013	15228.195		
		
	37.00	75.7682	71.9792	72.0244	72.0158	72.0092	71.9362	72.0006	71.9748	71.9718	71.9454	71.9966	72.0248		
		3181.647	3475.011	3594.011	3093.873	3014.365	2989.075	3085.058	3713.526	4043.283	3595.731	3753.331	3872.944		
		75.918	72.159	72.1744	72.166	72.1596	72.097	72.1606	72.1354	72.135	72.0954	72.1466	72.1864		
		3090.238	3448.409	3657.934	3150.267	2980.286	3227.255	3252.926	3821.409	4242.066	4821.063	4636.797	4479.088		
		76.1276	72.3214	72.3256	72.3164	72.3196	72.3058	72.3214	72.2838	72.3334	72.3058	72.297	72.4152		
		2841.742	2865.38	3087.876	3180.422	3436.279	3359.801	3431.87	3714.22	4355.225	4653.906	4830.662	4739.917		
		76.2902	72.4698	72.5548	72.5472	72.471	72.4658	72.4928	72.4342	72.4938	72.4654	72.4578	72.5752		
		2783.942	2827.169	3221.398	3675.287	3274.218	3555.187	4119.616	3881.675	4944.423	5037.526	5534.447	5220.783		
		76.4386	72.6202	72.7048	72.6968	72.6302	72.6166	72.711	72.6286	72.6554	72.6158	72.6074	72.7252		
		2970.222	3022.935	3350.954	3060.381	3789.241	3639.592	4229.824	4035.099	4883.641	5565.07	5911.981	6533.142		
		76.589	72.78	72.8554	72.8568	72.79	72.7662	72.8612	72.7846	72.8038	72.7662	72.7578	72.8768		
		3559.933	4180.368	6000.063	7003.008	5991.813	5695.785	6102.842	5814.492	6162.137	5742.807	6904.958	7306.436		
		76.7488	72.9322	73.016	73.0168	73.0006	72.9264	73.0124	72.9448	72.9642	72.9262	72.9906	73.0356		
		4695.936	5195.305	6270.211	6145.252	9272.219	10046.925	9383.487	10081.619	9537.767	9994.934	10591.248	13381.306		
		76.901	73.0906	73.1654	73.1672	73.1606	73.0762	73.1714	73.1046	73.1142	73.0774	73.1482	73.1856		
		6070.851	7283.271	8104.647	9236.745	9918.881	9670.423	10571.822	10539.381	10639.749	12036.438	13577.364	15205.704		
		
	37.00	77.2894	73.501	73.6358	73.6076	73.4406	73.4754	73.522	73.5142	73.4762	73.4666	73.4378	73.5568		
		3198.072	3509.575	3556.15	3093.218	2964.614	2977.011	3158.692	3749.054	4009.029	3593.365	3807.541	3881.472		
		77.4398	73.6612	73.7862	73.7678	73.6012	73.6288	73.7628	73.7556	73.6246	73.617	73.5882	73.728		
		3050.952	3520.75	3681.029	3166.645	3017.91	3255.17	3206.77	3860.125	4312.593	4812.251	4571.221	4522.555		
		77.619	73.8112	73.9462	73.9278	73.761	73.7874	73.9342	73.9158	73.775	73.7774	73.7486	73.8868		
		2824.411	2868.134	3145.088	3166.677	3356.773	3330.684	3449.799	3780.799	4263.856	4615.773	4760.353	4795.562		
		77.7798	73.9614	74.0962	74.079	73.9114	73.9472	74.0928	74.0656	73.935	73.947	73.9086	74.0464		
		2782.59	2815.167	3241.976	3707.069	3239.039	3646.628	4103.829	3922.979	4957.27	5003.349	5582.767	5325.162		
		77.9302	74.1216	74.2468	74.2382	74.1316	74.0972	74.2426	74.2174	74.087	74.0974	74.119	74.1968		
		2964.926	3035.283	3392.882	3064.943	3804.435	3727.269	4222.747	3993.03	4924.661	5599.32	5984.034	6566.024		
		78.0904	74.3528	74.4066	74.3982	74.2814	74.2576	74.3928	74.3762	74.2454	74.2578	74.279	74.3572		
		3570.629	4233.524	6089.361	7044.813	5951.292	5722.999	6214.747	5828.47	6217.216	5854.585	6879.547	7288.504		
		78.312	74.512	74.608	74.5982	74.4318	74.4476	74.5548	74.536	74.4854	74.4478	74.429	74.5472		
		4732.441	5228.395	6356.421	6174.393	9250.133	9987.424	9343.939	10082.2	9478.25	9938.108	10380.534	13534.56		
		78.4708	74.672	74.7672	74.7598	74.592	74.598	74.7548	74.745	74.6358	74.5982	74.5794	74.6976		
		6002.062	7236.817	7938.547	9219.644	9921.147	9661.406	10525.599	10442.752	10575.572	12151.119	13685.113	15379.534		
		
	37.00	78.811	75.0234	75.0672	75.0492	74.974	74.969	75.0434	75.0282	74.9862	74.9782	74.9594	75.0684		
		3208.05	3469.01	3593.258	3058.243	2963.708	2995.06	3108.702	3666.765	4016.657	3586.127	3793.194	3892.56		
		78.9614	75.2042	75.2186	75.2092	75.1924	75.1404	75.1944	75.187	75.1366	75.1286	75.1902	75.24		
		3137.895	3484.697	3660.866	3168.335	3005.228	3260.067	3214.043	3788.105	4258.716	4792.292	4600.957	4579.17		
		79.123	75.413	75.3792	75.3592	75.3428	75.2984	75.3656	75.347	75.2966	75.2886	75.3402	75.398		
		2806.529	2912.425	3166.526	3149.183	3395.401	3326.661	3465.194	3791.972	4359.571	4615.627	4845.92	4912.115		
		79.312	75.5728	75.5278	75.5196	75.504	75.509	75.5238	75.497	75.4806	75.509	75.4906	75.6084		
		2811.25	2845.887	3220.519	3673.128	3263.119	3614.642	4099.377	3916.68	4969.448	5040.169	5577.887	5389.682		
		79.4718	75.724	75.7382	75.7296	75.6628	75.67	75.674	75.6484	75.6366	75.6694	75.6506	75.7696		
		2958.605	3070.127	3386.704	3104.59	3802.436	3677.34	4315.864	4019.551	4880.141	5570.707	6092.631	6635.812		
		79.6318	75.8734	75.899	75.8796	75.8132	75.829	75.8852	75.8674	75.7966	75.819	75.8002	75.9288		
		3648.252	4308.108	6023.919	7061.856	6032.56	5726.734	6196.344	5786.521	6133.994	5824.686	6992.664	7379.977		
		79.783	76.0334	76.0484	76.03	75.9736	75.9794	76.0444	76.0176	75.947	75.9694	75.9506	76.0788		
		4736.447	5171.725	6354.93	6242.979	9173.613	9905.178	9220.003	10046.597	9493.396	9926.971	10430.518	13622.038		
		79.9424	76.1834	76.2088	76.1908	76.1852	76.1396	76.1944	76.168	76.0974	76.1306	76.1754	76.2392		
		6017.121	7193.077	7980.951	9152.438	9901.389	9517.854	10441.544	10411.595	10571.806	12056.379	13558.854	15361.361		
		
	37.00	80.3702	76.5728	76.589	76.5706	76.5038	76.5112	76.5548	76.5402	76.5374	76.5702	76.4834	76.6104		
		3216.187	3468.629	3592.204	3062.839	2929.682	2988.872	3151.176	3640.298	3962.496	3560.593	3740.189	3865.206		
		80.5526	76.726	76.8208	76.7906	76.6538	76.67	76.7062	76.6986	76.6982	76.7302	76.641	76.7696		
		3120.147	3516.006	3646.447	3127.823	3006.661	3241.84	3208.323	3815.505	4321.067	4780.877	4557.526	4597.711		
		80.703	76.8846	76.9694	76.951	76.8042	76.82	76.9452	76.9284	76.8478	76.8806	76.7914	76.9192		
		2834.417	2887.089	3132.448	3195.435	3402.028	3317.902	3485.495	3741.07	4355.417	4624.997	4838.88	4973.599		
		80.8632	77.0444	77.1296	77.111	76.965	76.9704	77.0954	77.0798	76.9982	77.0422	76.9418	77.0696		
		2809.83	2888.916	3237.202	3685.681	3285.245	3567.403	4098.81	3904.965	5034.083	4992.977	5685.415	5456.654		
		81.0232	77.1948	77.2894	77.261	77.1144	77.1322	77.2458	77.2388	77.1582	77.2006	77.1034	77.232		
		3015.758	3012.68	3449.397	3168.545	3790.622	3734.749	4224.378	4038.166	4931.47	5665.273	6127.695	6626.6		
		81.1736	77.355	77.4416	77.4114	77.3148	77.2804	77.4066	77.389	77.3182	77.351	77.3022	77.38		
		3708.343	4285.875	6129.292	6953.016	6036.031	5777.723	6158.674	5825.627	6056.161	5817.794	6997.012	7498.282		
		81.3336	77.5448	77.6	77.5716	77.4746	77.4308	77.5558	77.5394	77.4686	77.5666	77.4626	77.5304		
		4709.506	5163.826	6445.306	6195.165	9212.556	9859.769	9271.418	9957.402	9518.669	9886.458	10471.21	13777.218		
		81.5036	77.6952	77.8124	77.783	77.626	77.6408	77.7064	77.6992	77.6686	77.7222	77.6222	77.7404		
		5955.697	7127.7	7952.318	9236.611	9733.354	9474.512	10388.554	10365.382	10534.025	11950.592	13557.286	15333.956		
		
	37.00	81.8542	78.0662	78.1016	78.092	78.0152	78.0114	78.0776	78.0598	78.0294	78.0114	78.0026	78.1112		
		3173.777	3436.572	3582.396	3082.618	2990.327	3006.699	3094.643	3670.097	3936.182	3503.693	3763.452	3791.957		
		82.005	78.2376	78.2724	78.242	78.1656	78.1714	78.2486	78.2198	78.1894	78.1614	78.153	78.2708		
		3060.83	3438.258	3679.753	3108.769	2995.157	3198.211	3222.737	3814.055	4242.958	4840.191	4605.834	4575.068		
		82.1762	78.3958	78.4308	78.3934	78.3864	78.3218	78.4066	78.37	78.3394	78.3118	78.373	78.4212		
		2774.707	2902.828	3145.013	3189.535	3404.351	3385.294	3453.753	3702.378	4333.793	4637.527	4968.359	4980.982		
		82.3346	78.6062	78.5908	78.554	78.5578	78.4818	78.5572	78.5212	78.4898	78.4918	78.5338	78.5816		
		2801.604	2844.75	3192.759	3660.897	3235.757	3633.252	4114.369	3940.688	5083.221	5042.497	5772.881	5446.92		
		82.565	78.7672	78.741	78.7024	78.7162	78.7018	78.7172	78.6802	78.7294	78.6918	78.6834	78.8016		
		2970.646	3111.362	3413.092	3154.441	3794.391	3722.776	4285.227	4018.959	4874.28	5647.47	6035.831	6690.54		
		82.726	78.9262	78.9514	78.913	78.876	78.8522	78.8772	78.8304	78.8802	78.8422	78.8338	78.952		
		3700.05	4319.622	6071.32	7036.948	6043.042	5824.057	6138.061	5819.718	6221.626	5867.884	7011.675	7475.701		
		82.885	79.0768	79.1112	79.0738	79.0262	79.0122	79.0776	79.0608	79.0402	79.0022	78.9938	79.1116		
		4742.656	5230.029	6383.982	6217.628	9180.115	9888.396	9136.129	9832.016	9407.999	9890.337	10423.312	13953.535		
		83.0354	79.2368	79.2614	79.2234	79.1784	79.1624	79.2376	79.2116	79.1902	79.1542	79.1438	79.2616		
		5959.774	7116.162	7903.551	9172.769	9796.985	9380.542	10313.582	10264.591	10474.917	12060.561	13540.345	15348.4		
		
	37.00	83.3756	79.607	79.6506	79.6034	79.537	79.5326	79.599	79.5812	79.5506	79.5526	79.5242	79.632		
		3197.21	3440.457	3532.962	3103.717	2929.227	3021.014	3165.136	3690.274	3954.089	3482.193	3718.356	3832.179		
		83.5572	79.7688	79.804	79.7538	79.6972	79.7732	79.7598	79.7312	79.791	79.7634	79.6746	79.8728		
		3111.953	3509.524	3654.799	3180.456	3023.39	3229.901	3219.89	3745.947	4284.615	4769.469	4602.992	4625.611		
		83.716	79.9172	80.0122	80.0054	79.858	79.9334	79.9082	79.8826	79.951	79.9246	79.8346	80.0328		
		2831.401	2846.138	3165.979	3243.157	3380.132	3397.788	3457.924	3732.309	4367.524	4575.196	4974.687	5130.529		
		83.866	80.0676	80.1624	80.1542	80.0292	80.084	80.1386	80.1216	80.1126	80.0734	79.9954	80.1836		
		2815	2780.36	3233.641	3706.901	3282.945	3650.215	4097.986	3889.586	5058.576	5053.54	5761.666	5629.608		
		84.0164	80.2276	80.3128	80.3144	80.1878	80.2336	80.2894	80.272	80.2614	80.2238	80.145	80.3332		
		3019.304	3060.874	3467.178	3209.011	3828.406	3768.422	4260.044	3995.552	4934.635	5651.535	6169.353	6761.456		
		84.1774	80.3796	80.4726	80.4742	80.3376	80.3938	80.439	80.4322	80.4214	80.3838	80.305	80.4932		
		3714.309	4263.513	6003.394	7059.203	6113.755	5852.866	6100.092	5731.472	6242.072	5770.691	7044.202	7604.125		
		84.3264	80.5382	80.6228	80.6264	80.518	80.5436	80.5992	80.593	80.5814	80.5342	80.505	80.6432		
		4754.972	5169.311	6375.625	6311.005	9108.918	9742.266	9093.354	9801.936	9396.223	9889.113	10369.935	13964.908		
		84.4768	80.738	80.7732	80.7848	80.6782	80.7634	80.759	80.7426	80.7822	80.7514	80.6562	80.8624		
		5997.848	7195.002	7840.915	9189.71	9724.244	9384.768	10228.452	10050.108	10353.863	11912.392	13385.043	15311.861		
		
	37.00	84.887	81.1186	81.1444	81.1252	81.0586	81.0442	81.2182	81.1728	81.0622	81.0646	81.0354	81.1436		
		3220.991	3475.956	3539.25	3103.03	2989.837	3014.852	3115.111	3667.15	3938.23	3480.249	3711.338	3766.643		
		85.0474	81.2686	81.3154	81.2862	81.2184	81.1946	81.3716	81.342	81.2126	81.2246	81.1962	81.294		
		3107.835	3535.512	3660.212	3139.43	2998.501	3215.737	3172.545	3796.574	4235.84	4821.209	4603.018	4737.071		
		85.2074	81.419	81.4736	81.457	81.3696	81.3546	81.53	81.5048	81.3726	81.4038	81.3562	81.454		
		2830.517	2914.959	3139.417	3237.07	3424.32	3396.12	3496.566	3744.425	4397.693	4602.137	4999.799	5136.199		
		85.3574	81.5792	81.6242	81.6156	81.579	81.5234	81.69	81.6534	81.5226	81.5566	81.5882	81.604		
		2798.429	2838.457	3281.301	3642.029	3300.694	3662.626	4146.168	3914.594	5119.035	5114.451	5849.025	5641.638		
		85.518	81.8092	81.7842	81.7758	81.739	81.6768	81.8412	81.8136	81.6734	81.715	81.7466	81.7544		
		3006.061	3071.118	3501.04	3175.135	3884.785	3728.847	4342.394	4055.043	4893.41	5669.692	6172.313	6838.295		
		85.7486	81.9594	81.9442	81.9258	81.8894	81.895	82.0006	81.9736	81.903	81.885	81.8966	81.9848		
		3763.546	4361.204	6028.205	7107.57	6102.879	5850.001	6226.752	5798.854	6169.742	5797.982	7080.705	7587.554		
		85.8982	82.1194	82.1446	82.1362	82.0504	82.0454	82.1934	82.1656	82.053	82.0354	82.047	82.1344		
		4709.024	5173.784	6411.924	6271.333	8990.177	9637.865	8992.595	9719.165	9384.766	9870.628	10460.403	13987.614		
		86.0584	82.2696	82.3048	82.2962	82.1994	82.2066	82.3508	82.3242	82.2034	82.1958	82.2082	82.296		
		5898.317	7159.035	7813.811	9012.849	9692.155	9258.134	10166.001	10095.82	10385.428	11897.344	13369.2	15370.562		
		
	37.00	86.4096	82.6318	82.666	82.6566	82.6598	82.576	82.631	82.6046	82.5938	82.5862	82.585	82.6656		
		3211.704	3450.254	3605.811	3118.391	2981.676	2948.108	3088.563	3647.817	3947.528	3489.908	3732.542	3746.348		
		86.5704	82.8704	82.8266	82.8176	82.8202	82.7362	82.7814	82.7646	82.7542	82.7462	82.7474	82.8256		
		3109.99	3470.062	3690.052	3173.552	3012.999	3243.398	3237.443	3750.885	4305.341	4816.15	4554.494	4701.798		
		86.8092	83.0304	82.9752	82.9888	82.9806	82.9648	82.9414	82.9246	82.9638	82.9662	82.8986	83.0456		
		2784.283	2888.357	3136.391	3208.27	3428.5	3382.457	3444.748	3734.696	4388.24	4631.238	5012.873	5217.242		
		86.9694	83.1814	83.2056	83.197	83.1404	83.1182	83.1014	83.0748	83.115	83.1266	83.0698	83.196		
		2821.771	2838.122	3214.58	3702.693	3260.626	3618.404	4157.79	3956.675	5064.545	5159.015	5864.309	5781.574		
		87.12	83.331	83.3664	83.3472	83.2908	83.2764	83.3228	83.2948	83.2742	83.2862	83.2278	83.356		
		2999.406	3093.862	3452.941	3200.216	3886.439	3765.783	4268.106	4050.648	4963.099	5608.217	6216.128	6939.324		
		87.2698	83.4908	83.516	83.4978	83.451	83.4266	83.4818	83.445	83.4246	83.437	83.3782	83.506		
		3770.819	4404.876	5996.375	6983.851	6104.081	5771.664	6172.728	5698.953	6264.105	5823.966	7079.924	7631.909		
		87.4298	83.641	83.6762	83.6574	83.6338	83.577	83.6318	83.5962	83.575	83.5982	83.5386	83.6564		
		4775.2	5219.09	6388.511	6236.777	9044.266	9727.601	8960.943	9683.094	9265.589	9871.17	10390.467	14143.4		
		87.5896	83.86	83.836	83.8076	83.7912	83.7386	83.7824	83.7554	83.735	83.747	83.7186	83.8176		
		5871.825	7140.983	7833.475	9227.74	9607.334	9234.657	10051.327	10094.687	10326.572	11927.641	13411.747	15451.952		
		
	37.00	87.932	84.1414	84.2042	84.258	84.0912	84.0974	84.1644	84.136	84.1154	84.1074	84.089	84.1872		
		3251.993	3481.83	3604.193	3060.519	2931.289	3015.689	3101.232	3644.088	3897.415	3495.7	3712.713	3761.848		
		88.0802	84.2918	84.3566	84.4086	84.2606	84.2574	84.3826	84.366	84.275	84.2582	84.2386	84.3468		
		3106.47	3509.395	3709.407	3173.654	3028.117	3253.757	3259.681	3842.814	4307.385	4811.744	4597.929	4763.455		
		88.2306	84.4518	84.507	84.5686	84.4236	84.4088	84.5328	84.5162	84.4254	84.4294	84.3902	84.4984		
		2861.266	2913.39	3101.948	3222.125	3419.107	3413.386	3435.819	3714.53	4358.556	4648.485	5023.758	5263.258		
		88.3908	84.6028	84.6668	84.7184	84.5718	84.5698	84.6842	84.6764	84.5766	84.5878	84.551	84.6592		
		2858.218	2869.015	3248.159	3668.145	3279.63	3679.976	4111.649	3909.476	5056.451	5172.91	5930.285	5788.34		
		88.5424	84.774	84.819	84.869	84.7622	84.7278	84.8434	84.8264	84.7358	84.7382	84.7898	84.8176		
		3032.235	3097.585	3460.217	3244.981	3845.744	3792.146	4331.537	4020.887	4921.086	5641.786	6096.492	6909.918		
		88.691	84.9924	84.9774	85.029	84.9236	84.8782	84.9932	84.9768	84.8858	84.8886	84.9498	84.968		
		3782.665	4322.701	6025.407	7038.409	6127.612	5886.306	6085.944	5718.672	6210.27	5780.344	6989.456	7673.171		
		88.8864	85.1426	85.1374	85.2506	85.0722	85.089	85.1436	85.137	85.0966	85.1086	85.1106	85.1788		
		4741.466	5094.423	6456.749	6315.051	8921.285	9541.123	8837.861	9578.857	9307.127	9824.745	10355.434	13950.433		
		89.0412	85.3038	85.3376	85.4094	85.2226	85.2384	85.378	85.3686	85.257	85.2582	85.2602	85.328		
